image_id,city,score,score_bin,visual_complexity,complexity_bin,source_path,materialized_path
037b7755-42d3-4f5d-9101-c6d61135c27e,Amsterdam,6.45,2,1.846491006777653,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/037b7755-42d3-4f5d-9101-c6d61135c27e.jpeg,data/01_raw/specs_paper_n50/037b7755-42d3-4f5d-9101-c6d61135c27e.jpeg
03953c0b-6b22-4a31-932a-f5001150321a,Amsterdam,3.91,1,1.790984317420481,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/03953c0b-6b22-4a31-932a-f5001150321a.jpeg,data/01_raw/specs_paper_n50/03953c0b-6b22-4a31-932a-f5001150321a.jpeg
17d9caca-68ae-452a-8d98-115c996d2465,Amsterdam,7.72,3,1.7404081327214618,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/17d9caca-68ae-452a-8d98-115c996d2465.jpeg,data/01_raw/specs_paper_n50/17d9caca-68ae-452a-8d98-115c996d2465.jpeg
3b1d59f8-e9b9-418c-98db-8968aefe2baa,Amsterdam,1.51,0,1.905811616163143,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/3b1d59f8-e9b9-418c-98db-8968aefe2baa.jpeg,data/01_raw/specs_paper_n50/3b1d59f8-e9b9-418c-98db-8968aefe2baa.jpeg
40d97ad5-c8ae-44df-87fd-33811a1c7414,Amsterdam,7.6,3,2.0837691878918703,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/40d97ad5-c8ae-44df-87fd-33811a1c7414.jpeg,data/01_raw/specs_paper_n50/40d97ad5-c8ae-44df-87fd-33811a1c7414.jpeg
58a0c28a-4cc2-4ca5-969b-f1697739e12f,Amsterdam,8.26,4,1.8507768393581863,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/58a0c28a-4cc2-4ca5-969b-f1697739e12f.jpeg,data/01_raw/specs_paper_n50/58a0c28a-4cc2-4ca5-969b-f1697739e12f.jpeg
8a5242bb-b6a6-4559-87d6-03bb42b6bd45,Amsterdam,8.14,4,1.797848379456822,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8a5242bb-b6a6-4559-87d6-03bb42b6bd45.jpeg,data/01_raw/specs_paper_n50/8a5242bb-b6a6-4559-87d6-03bb42b6bd45.jpeg
8ca6a763-e46e-485c-8451-9c2547ac22ca,Amsterdam,3.16,0,1.746813810753593,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8ca6a763-e46e-485c-8451-9c2547ac22ca.jpeg,data/01_raw/specs_paper_n50/8ca6a763-e46e-485c-8451-9c2547ac22ca.jpeg
98eedc11-d5f8-4758-bf9e-4f9a7a45e2cd,Amsterdam,4.13,1,1.8815852281009087,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/98eedc11-d5f8-4758-bf9e-4f9a7a45e2cd.jpeg,data/01_raw/specs_paper_n50/98eedc11-d5f8-4758-bf9e-4f9a7a45e2cd.jpeg
e97e0042-0ca3-47a2-a514-7422cb60e6a6,Amsterdam,5.94,2,1.7132890567804355,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/e97e0042-0ca3-47a2-a514-7422cb60e6a6.jpeg,data/01_raw/specs_paper_n50/e97e0042-0ca3-47a2-a514-7422cb60e6a6.jpeg
0b7c90a9-a9a5-4e9c-b87b-e08702404ab0,San Francisco,6.84,3,1.843697241176057,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/0b7c90a9-a9a5-4e9c-b87b-e08702404ab0.jpeg,data/01_raw/specs_paper_n50/0b7c90a9-a9a5-4e9c-b87b-e08702404ab0.jpeg
1b84a8ca-2db8-4731-a434-89862ed1ba88,San Francisco,3.1,0,1.9089318292081456,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/1b84a8ca-2db8-4731-a434-89862ed1ba88.jpeg,data/01_raw/specs_paper_n50/1b84a8ca-2db8-4731-a434-89862ed1ba88.jpeg
2c814e57-ea64-4857-97f1-26798c33618d,San Francisco,5.8,2,2.159308177568592,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/2c814e57-ea64-4857-97f1-26798c33618d.jpeg,data/01_raw/specs_paper_n50/2c814e57-ea64-4857-97f1-26798c33618d.jpeg
3f61d908-592b-45bb-8fdf-eb82d0a80d2e,San Francisco,4.9,1,1.80711072681392,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/3f61d908-592b-45bb-8fdf-eb82d0a80d2e.jpeg,data/01_raw/specs_paper_n50/3f61d908-592b-45bb-8fdf-eb82d0a80d2e.jpeg
881e7127-037a-47e2-84ec-770e37597387,San Francisco,4.11,1,1.796642884583392,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/881e7127-037a-47e2-84ec-770e37597387.jpeg,data/01_raw/specs_paper_n50/881e7127-037a-47e2-84ec-770e37597387.jpeg
88723085-7a06-43ae-bcc0-3911360da2fc,San Francisco,5.99,2,1.7020015014905199,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/88723085-7a06-43ae-bcc0-3911360da2fc.jpeg,data/01_raw/specs_paper_n50/88723085-7a06-43ae-bcc0-3911360da2fc.jpeg
937e89f7-51a9-4ff9-95af-63ce16a523b9,San Francisco,8.23,4,1.7125880395864015,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/937e89f7-51a9-4ff9-95af-63ce16a523b9.jpeg,data/01_raw/specs_paper_n50/937e89f7-51a9-4ff9-95af-63ce16a523b9.jpeg
9528d94c-dfc0-4365-984d-cd437eca256a,San Francisco,1.68,0,1.7373941471755159,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/9528d94c-dfc0-4365-984d-cd437eca256a.jpeg,data/01_raw/specs_paper_n50/9528d94c-dfc0-4365-984d-cd437eca256a.jpeg
b6538880-79bd-4d19-a828-453e3bf1e932,San Francisco,7.47,4,1.8136437014704132,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/b6538880-79bd-4d19-a828-453e3bf1e932.jpeg,data/01_raw/specs_paper_n50/b6538880-79bd-4d19-a828-453e3bf1e932.jpeg
fc66c0ca-66b1-4419-82c3-2ebb7aac9fd0,San Francisco,6.16,3,1.8001973020725397,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/fc66c0ca-66b1-4419-82c3-2ebb7aac9fd0.jpeg,data/01_raw/specs_paper_n50/fc66c0ca-66b1-4419-82c3-2ebb7aac9fd0.jpeg
2dca8d50-9443-413e-a00e-7a7abbe4e004,Santiago,7.05,4,2.1675511421953324,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/2dca8d50-9443-413e-a00e-7a7abbe4e004.jpeg,data/01_raw/specs_paper_n50/2dca8d50-9443-413e-a00e-7a7abbe4e004.jpeg
40fdc299-465c-436c-8333-04c228cbe59e,Santiago,8.22,4,1.8239991294709446,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/40fdc299-465c-436c-8333-04c228cbe59e.jpeg,data/01_raw/specs_paper_n50/40fdc299-465c-436c-8333-04c228cbe59e.jpeg
5b0150be-8a08-4e0a-9b18-b29b4bd1e87d,Santiago,0.5,0,1.7734935340478066,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/5b0150be-8a08-4e0a-9b18-b29b4bd1e87d.jpeg,data/01_raw/specs_paper_n50/5b0150be-8a08-4e0a-9b18-b29b4bd1e87d.jpeg
71d7b87c-22b1-4dc9-8e98-e8b5a321ed9a,Santiago,4.88,3,1.9840622924657378,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/71d7b87c-22b1-4dc9-8e98-e8b5a321ed9a.jpeg,data/01_raw/specs_paper_n50/71d7b87c-22b1-4dc9-8e98-e8b5a321ed9a.jpeg
7dd59105-1c55-43e8-92b6-f7afcc85540b,Santiago,4.44,2,1.9870081753226159,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/7dd59105-1c55-43e8-92b6-f7afcc85540b.jpeg,data/01_raw/specs_paper_n50/7dd59105-1c55-43e8-92b6-f7afcc85540b.jpeg
83bb9a7c-7107-475c-abf7-b4c98dba2674,Santiago,0.88,0,1.930005686191268,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/83bb9a7c-7107-475c-abf7-b4c98dba2674.jpeg,data/01_raw/specs_paper_n50/83bb9a7c-7107-475c-abf7-b4c98dba2674.jpeg
8f607dd9-bf04-4a35-8327-f3401d43be39,Santiago,2.36,1,1.7832276359583428,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/8f607dd9-bf04-4a35-8327-f3401d43be39.jpeg,data/01_raw/specs_paper_n50/8f607dd9-bf04-4a35-8327-f3401d43be39.jpeg
df2b7000-a235-41f9-979a-8bf5aad6267d,Santiago,2.45,1,1.9187314806240774,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/df2b7000-a235-41f9-979a-8bf5aad6267d.jpeg,data/01_raw/specs_paper_n50/df2b7000-a235-41f9-979a-8bf5aad6267d.jpeg
df7549d9-e7c2-4ffc-81c6-c261ddeca014,Santiago,5.09,3,1.711769876516052,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/df7549d9-e7c2-4ffc-81c6-c261ddeca014.jpeg,data/01_raw/specs_paper_n50/df7549d9-e7c2-4ffc-81c6-c261ddeca014.jpeg
f06a1d61-02f9-4f38-b0de-0247864849a3,Santiago,4.45,2,1.7788785631141408,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/f06a1d61-02f9-4f38-b0de-0247864849a3.jpeg,data/01_raw/specs_paper_n50/f06a1d61-02f9-4f38-b0de-0247864849a3.jpeg
2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62,Singapore,2.69,0,1.7681027731080383,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62.jpeg,data/01_raw/specs_paper_n50/2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62.jpeg
2df50d9d-3919-4e2c-9295-a933e9d073ab,Singapore,5.98,2,1.622192803927812,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2df50d9d-3919-4e2c-9295-a933e9d073ab.jpeg,data/01_raw/specs_paper_n50/2df50d9d-3919-4e2c-9295-a933e9d073ab.jpeg
396b865a-fdf1-48f9-848b-18535199842b,Singapore,4.56,1,1.9782152297597175,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/396b865a-fdf1-48f9-848b-18535199842b.jpeg,data/01_raw/specs_paper_n50/396b865a-fdf1-48f9-848b-18535199842b.jpeg
94cc0549-b343-4001-badb-bd68c4e76a35,Singapore,2.5,0,1.9333598988206395,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg,data/01_raw/specs_paper_n50/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg
9cc1e33e-9564-4393-b959-bd6246aab411,Singapore,7.35,4,1.7737404816569935,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/9cc1e33e-9564-4393-b959-bd6246aab411.jpeg,data/01_raw/specs_paper_n50/9cc1e33e-9564-4393-b959-bd6246aab411.jpeg
a98031f2-7c92-42cd-be64-505924f5ea36,Singapore,6.62,3,2.003021489046265,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/a98031f2-7c92-42cd-be64-505924f5ea36.jpeg,data/01_raw/specs_paper_n50/a98031f2-7c92-42cd-be64-505924f5ea36.jpeg
ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66,Singapore,5.69,2,1.9753069127804517,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66.jpeg,data/01_raw/specs_paper_n50/ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66.jpeg
c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0,Singapore,7.05,3,1.6718052674694994,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg,data/01_raw/specs_paper_n50/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg
d44b6a5f-b292-41e1-867a-a730495bf6cb,Singapore,8.4,4,1.8934502209811148,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg,data/01_raw/specs_paper_n50/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg
e708d69a-96b9-4bd6-a5b8-e307b4a515bf,Singapore,4.19,1,1.7473436971647478,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/e708d69a-96b9-4bd6-a5b8-e307b4a515bf.jpeg,data/01_raw/specs_paper_n50/e708d69a-96b9-4bd6-a5b8-e307b4a515bf.jpeg
